ts,open,high,low,close,volume
1419,7.752036758970932,8.407578115767958,7.117306159510577,7.856090545654297,1686220161
1419,8.121430497232723,8.35035032059659,7.673998018277416,8.241093635559082,1058730084
1420,8.313931326972456,8.527241819004255,7.653186230658876,7.845687389373779,1532619781
1421,7.736427904590856,8.126631556847494,7.543927512355807,7.99656343460083,926094514
1421,7.288996186373879,7.61156475998987,7.054874237893273,7.4919023513793945,1192733302
1422,7.4710909644958745,7.512711767478515,7.153725286229414,7.247374057769775,804218109
1422,7.075683038377184,7.507508163505585,6.971629264811073,7.028858661651611,791430065
1423,7.023658137167653,7.377442478278704,6.8779821059189645,7.257780075073242,536006869
1424,7.257780632515923,7.341023677061069,7.1433210890245915,7.278590679168701,201843932
1424,7.278590679168701,7.367037307102304,7.075685222227275,7.278590679168701,345096965
1425,7.299400612792179,7.3306171051438875,6.914399826893412,6.992440700531006,616161442
1425,7.008049972654044,8.121429607652923,6.930009798096907,7.798862457275391,1578745378
1426,7.8560900678037235,8.22028008525191,7.762441308243238,7.970549583435059,1377505402
1427,7.975754832269613,8.111025144357331,7.653186230658876,7.845687389373779,1075427675
1427,7.923726190605412,8.63649699688296,7.856091046329932,8.246294021606445,1411184452
1428,8.246293309359714,10.301363945007324,8.246293309359714,10.301363945007324,1849736393
1428,10.613527026688745,10.925689838467859,10.051634394176396,10.56982421875,1892892098
1429,10.7706110826033,10.83359687205349,10.065166780835213,10.165945053100586,1607863367
1430,10.210036038212694,10.94697220517636,10.203737530907615,10.518667221069336,1471911771
1430,10.51866693953012,10.51866693953012,9.756536042927127,9.983285903930664,997200458
1431,9.951791980269775,10.235229107318304,9.617966799507256,9.731341361999512,1087204624
1431,9.57387556298957,10.266722095886424,9.429008470676898,10.24782657623291,1208678177
1432,10.298215138098518,10.650936543449891,9.517188087879411,9.649458885192871,1513414805
1433,9.65575724141153,10.58165208738484,9.567576711240942,10.266721725463867,1509168607
1433,10.279321361856487,10.991062799668297,10.19743860203369,10.398994445800781,1701810429
1434,10.411589137753577,10.455679401163552,9.132972940499942,9.21485424041748,1066604878
