ts,open,high,low,close,volume
1609,15.07981981531326,15.423449813814639,14.94396552781518,15.319561958312988,96309223
1609,15.183708213420383,15.343537330627441,14.959947754179186,15.343537330627441,97849778
1609,15.35152729672289,15.647210704011185,15.19969131321051,15.455416679382324,92450343
1609,15.263622116794972,15.263622116794972,14.736188186593887,14.86405086517334,155421643
1609,14.704222493625393,14.768153836127281,14.224736662739506,14.52042007446289,182135210
1609,14.448496912186865,15.631227493286131,14.384565570620511,15.631227493286133,193494512
1609,15.599260621243989,15.966865407921576,15.367508584582989,15.902934074401855,158418530
1610,15.902935450557942,16.06276456030962,15.431441253458177,15.8629789352417,119547322
1610,15.98285033330404,16.494301056211885,15.98285033330404,16.286523818969727,179045714
1610,16.2945164135308,16.781993865966797,16.126697206508002,16.781993865966797,128816550
1610,16.781991810011128,16.78998341759176,16.30250602487644,16.54224967956543,104911973
1610,16.526268644426708,16.6940878530275,15.9428949322761,16.11870574951172,113015562
1610,16.781993865966797,17.541179912457924,16.638147960379555,16.781993865966797,248068898
1610,16.941823386262527,18.20446860769717,16.941823386262527,18.14053726196289,215730178
1611,17.988698529321628,18.252415503194896,17.621092172994498,17.85284423828125,124208834
1611,17.70100643487445,18.356303054497676,17.677033134896238,17.95673179626465,128079316
1611,17.980703345762418,18.220445447342005,17.701003211090825,17.764934539794922,94477860
1611,17.764937757040634,17.764937757040634,17.189555694501564,17.60511016845703,92443442
1611,17.357375261800136,18.060621544163947,17.125624719919927,17.972715377807617,102836527
1611,17.820876450049415,18.636002134295683,17.820876450049415,17.87681770324707,112672055
1611,17.82886992118809,18.755875160237068,17.82886992118809,18.444210052490234,129415272
1611,18.20446793728802,18.524124654187535,17.940750955315487,18.22844123840332,85747696
1611,18.228441377601623,18.81181660517197,18.148526816705626,18.45220184326172,124025841
1612,18.38027949067963,19.97057305500747,18.14053732441165,19.61894989013672,147523930
1612,18.683951270375523,19.259334854854103,18.308354838252413,18.60403823852539,241616877
1612,18.76386759031269,20.122410598878197,18.683953026707037,19.938608169555664,192327159
1612,19.32326888113655,20.17035963530339,19.21138940159855,19.65890884399414,125524750
1612,19.658907599902445,20.226298095074032,19.395190611792195,19.922624588012695,101557559
1612,19.89864968451476,19.89864968451476,19.25933623832899,19.818735122680664,108426467
1612,19.810746002898277,19.850702523639058,19.315276914797387,19.642925262451172,94209355
1612,19.658907623078054,19.946597913200712,18.683952707389867,19.03557586669922,191886710
1613,19.179420602411362,19.61894838151926,18.763866123540698,19.41916275024414,150523081
1613,19.147453972032775,19.33125790933271,18.83578887822008,19.05954933166504,92258314
1613,19.0195919693696,19.0195919693696,17.78891324215421,17.884809494018555,195684248
1614,17.88480540946986,18.124549032864735,17.43728611307309,17.525192260742188,187046013
1614,17.7969077230716,17.80489933272411,17.229515631693005,17.709001541137695,142849985
1614,17.900790834692415,18.02865350660682,17.325408811077605,17.653057098388672,159340347
1614,17.261477062002566,17.54916730480306,16.949810472957438,17.085664749145508,112497730
1614,17.213532147046028,17.325411622062347,16.925840326440035,17.14160919189453,112538653
1614,17.27746217019555,17.701006735602526,16.9897703716222,17.301435470581055,147342505
1614,17.245497174701043,18.444211069673525,17.149599392436087,18.38827133178711,191963527
1614,18.19647794061636,18.771860082000856,18.100580154930483,18.316349029541016,121357937
1614,18.140536036776968,18.36429496961283,17.469256189782566,17.85284423828125,88017141
1615,17.932758250648206,18.13254387702811,17.165580652742833,17.261478424072266,99377397
1615,17.32541099208561,17.517205024101195,16.446353868831597,16.66212272644043,136189533
1615,16.654132491002105,16.71007223108831,16.20661304606886,16.302509307861328,114941657
1615,16.446352039346582,17.085665408281574,16.43036882406238,16.997760772705078,104865939
1615,17.07767800747563,17.341395004116876,16.94182370470629,17.16558265686035,69720060
1615,17.101649313270997,17.67703289276087,16.86989877927686,17.261478424072266,95874870
1615,17.261481037897575,17.669043960337127,16.997764032112407,17.309429168701172,93968432
1615,17.14160768221781,17.221520714909435,16.702078381196888,16.941822052001953,82148865
1616,17.021738205892547,17.36536979675293,16.78199601537044,17.36536979675293,69161019
1616,17.205540258991423,17.301436514808078,16.278534990131742,16.358448028564453,152562227
1616,16.422377007109873,17.221519470214844,16.40639531627267,17.221519470214844,145119008
1616,17.23750603653596,17.30143738504388,16.750028551510834,16.965797424316406,68290338
1616,16.949812511716956,17.005753769782274,16.342465523727792,16.406396865844727,85008507
1616,16.4463524413246,16.646138064530312,16.30250654873755,16.58220672607422,49266574
1616,16.654129176363682,17.101648532228033,16.590197839811633,16.893871307373047,82210806
1616,17.0057533430289,17.301435221308406,16.9418220025163,17.173572540283203,78566668
1617,17.085663046639795,17.525192260742188,16.94980878398896,17.525192260742188,73865481
1617,17.397334456602866,17.63707662261677,17.261480156063378,17.589128494262695,77702807
1617,17.645069019990373,17.669043847360673,17.181566360536344,17.40532684326172,54444898
1617,17.341393446157213,17.365366746452207,17.069684865028968,17.181564331054688,58108352
1617,17.221521457129494,17.65305916863116,17.189556547523885,17.325410842895508,40110282
1617,17.485237702085954,17.525195742712324,17.029726708649118,17.29344367980957,51760459
1617,17.149596708977306,17.36536554212868,17.045708858335885,17.229511260986328,38302950
1617,17.349384477044087,17.357376085659745,16.84592532820551,17.02173614501953,39896028
1618,17.18955465116345,17.18955465116345,16.486308426501026,16.54224967956543,59474314
1618,16.558232449779453,16.686095130917256,16.45434459294626,16.606182098388672,49990418
1618,16.614176797942804,16.734047893283865,16.318493340140755,16.57421875,52821049
1618,16.590202182670005,16.598193792361407,16.046784917604246,16.246570587158203,72705005
1618,16.270544527411225,16.326484267951486,15.831015163856742,16.190629959106445,72999826
1618,16.006827989405792,16.973789874005504,15.910930199772963,16.901866912841797,111228262
1618,16.84592518204573,17.541179883140916,16.71806249379154,17.333402633666992,83477272
1618,17.82087929556016,18.53211724306277,17.81288921092799,18.38827133178711,159709965
1619,18.532118617167516,18.564083530796918,18.20447025018698,18.36429786682129,82969388
1619,18.636001419584538,18.89971836328646,18.4362158099848,18.612028121948242,82323015
1619,19.075533526409462,19.363223810747836,18.30036426978472,18.33233070373535,87241767
1619,18.340322312223012,18.532116343196417,18.268399360077552,18.33233070373535,47043140
1619,18.61202883786834,18.739891510991008,18.204465995698598,18.659976959228516,59383793
1619,18.65198478973496,18.947666640832445,18.468182393188602,18.851770401000977,61483688
1619,18.659976241464072,18.77185569508209,18.38826769046897,18.612028121948242,56198132
1620,18.460191414688566,18.939677202909692,18.460191414688566,18.779848098754883,50029522
1620,18.91570402252901,19.41916315312013,18.691943562131048,19.219377517700195,80221421
1620,19.179422506649342,19.211388942463994,18.396263120112945,19.067543029785156,66143890
1620,18.875744502972076,18.97963234620006,18.428223653353943,18.803821563720703,49722345
1620,18.61203132421408,18.891730006382268,18.284381465793413,18.819807052612305,53326526
1620,18.795833016518813,18.851772750766944,18.25241584226247,18.43621826171875,54965250
1620,18.637575649405036,18.871150158657418,18.202645976501216,18.78255271911621,56378536
1621,18.64562737087157,19.18526330896605,18.48454295629723,19.00806999206543,52756465
